customer_id,first_name,last_name,email,signup_date,acquisition_channel,customer_segment,city,country
CUST01435,Benjamin,Garcia,benjamin.garcia16@example.com,2024-10-06,Meta Ads,,San Francisco,United States
CUST01436,Liam,Martinez,liam.martinez47@example.com,2025-06-26,Email,,Los Angeles,United States
CUST01437,Harper,Miller,harper.miller90@example.com,2024-07-06,Organic,,Denver,United States
CUST01438,Elizabeth,Garcia,elizabeth.garcia79@example.com,2024-11-26,Organic,,Miami,United States
CUST01439,Isabella,Perez,isabella.perez99@example.com,2025-12-05,Meta Ads,,Austin,United States
CUST01440,Evelyn,Lopez,evelyn.lopez28@example.com,2024-01-14,Google Ads,,Miami,United States
CUST01441,Benjamin,Harris,benjamin.harris72@example.com,2025-02-25,Meta Ads,,Chicago,United States
CUST01442,Noah,Miller,noah.miller29@example.com,2025-05-30,Google Ads,,Houston,United States
CUST01443,Michael,Lewis,michael.lewis81@example.com,2025-09-20,Email,,Austin,United States
CUST01444,Daniel,Moore,daniel.moore80@example.com,2025-12-20,Organic,,Los Angeles,United States
CUST01445,Lucas,Anderson,lucas.anderson19@example.com,2024-04-29,Organic,,New York,United States
CUST01446,Mason,Lopez,mason.lopez49@example.com,2025-12-08,Meta Ads,,Boston,United States
CUST01447,Avery,Martin,avery.martin76@example.com,2026-02-20,Referral,,Chicago,United States
CUST01448,Emily,Martinez,emily.martinez13@example.com,2026-02-01,Organic,,Houston,United States
CUST01449,Ava,Ramirez,ava.ramirez98@example.com,2024-05-25,Email,,Miami,United States
CUST01450,Ava,Miller,ava.miller26@example.com,2024-03-21,Meta Ads,,Los Angeles,United States
CUST01451,Olivia,Smith,olivia.smith71@example.com,2026-02-14,Meta Ads,,Houston,United States
CUST01452,Noah,Johnson,noah.johnson94@example.com,2025-06-09,Email,,Boston,United States
CUST01453,Noah,Robinson,noah.robinson42@example.com,2024-02-14,Google Ads,,New York,United States
CUST01454,Elizabeth,Brown,elizabeth.brown25@example.com,2025-09-08,Google Ads,,Houston,United States
CUST01455,Oliver,Perez,oliver.perez54@example.com,2024-01-30,Google Ads,,Miami,United States
CUST01456,Evelyn,Lopez,evelyn.lopez55@example.com,2024-06-13,Organic,,Denver,United States
CUST01457,Elijah,Taylor,elijah.taylor82@example.com,2024-03-10,Google Ads,,Denver,United States
CUST01458,Elizabeth,Smith,elizabeth.smith77@example.com,2024-08-10,Organic,,Miami,United States
CUST01459,Oliver,Lewis,oliver.lewis78@example.com,2024-01-05,Referral,,Los Angeles,United States
CUST01460,Logan,Miller,logan.miller74@example.com,2025-12-25,Meta Ads,,Denver,United States
CUST01461,Oliver,Anderson,oliver.anderson96@example.com,2024-04-19,Google Ads,,San Francisco,United States
CUST01462,Charlotte,Wilson,charlotte.wilson37@example.com,2025-06-10,Google Ads,,Los Angeles,United States
CUST01463,Elizabeth,Hernandez,elizabeth.hernandez25@example.com,2025-04-22,Google Ads,,Chicago,United States
CUST01464,Mason,Harris,mason.harris56@example.com,2025-12-22,Google Ads,,New York,United States
CUST01465,Olivia,Hernandez,olivia.hernandez73@example.com,2024-04-28,Meta Ads,,Boston,United States
CUST01466,Alexander,White,alexander.white49@example.com,2025-12-04,Referral,,Boston,United States
CUST01467,Elijah,Moore,elijah.moore62@example.com,2024-10-24,Referral,,Seattle,United States
CUST01468,Sophia,Ramirez,sophia.ramirez18@example.com,2025-05-02,Referral,,San Francisco,United States
CUST01469,Oliver,Smith,oliver.smith96@example.com,2025-05-18,Email,,Seattle,United States
CUST01470,Amelia,Taylor,amelia.taylor94@example.com,2025-11-23,Google Ads,,Chicago,United States
CUST01471,Charlotte,Gonzalez,charlotte.gonzalez98@example.com,2025-08-27,Referral,,Chicago,United States
CUST01472,Olivia,Lopez,olivia.lopez35@example.com,2024-12-12,Google Ads,,Seattle,United States
CUST01473,Noah,Davis,noah.davis64@example.com,2026-01-12,Meta Ads,,Denver,United States
CUST01474,Evelyn,Rodriguez,evelyn.rodriguez92@example.com,2025-02-13,Meta Ads,,Denver,United States
CUST01475,Charlotte,Thomas,charlotte.thomas75@example.com,2024-10-12,Google Ads,,Boston,United States
CUST01476,Noah,Brown,noah.brown42@example.com,2025-05-16,Meta Ads,,Chicago,United States
CUST01477,Emma,Brown,emma.brown16@example.com,2024-03-10,Meta Ads,,New York,United States
CUST01478,Oliver,Gonzalez,oliver.gonzalez87@example.com,2025-11-26,Meta Ads,,Miami,United States
CUST01479,Alexander,Martin,alexander.martin22@example.com,2026-02-17,Google Ads,,Austin,United States
CUST01480,Elizabeth,Thomas,elizabeth.thomas69@example.com,2024-07-25,Google Ads,,Boston,United States
CUST01481,Mason,Taylor,mason.taylor43@example.com,2025-07-09,Meta Ads,,Austin,United States
CUST01482,Ethan,Smith,ethan.smith14@example.com,2025-03-16,Organic,,Los Angeles,United States
CUST01483,Charlotte,Anderson,charlotte.anderson50@example.com,2025-01-20,Meta Ads,,New York,United States
CUST01484,Liam,Garcia,liam.garcia81@example.com,2025-11-06,Organic,,Miami,United States
CUST01485,Avery,Thompson,avery.thompson31@example.com,2025-05-18,Meta Ads,,Miami,United States
CUST01486,Emily,Gonzalez,emily.gonzalez72@example.com,2026-02-21,Google Ads,,Boston,United States
CUST01487,Henry,Moore,henry.moore97@example.com,2025-07-06,Email,,Boston,United States
CUST01488,Ethan,Ramirez,ethan.ramirez30@example.com,2025-06-02,Google Ads,,Miami,United States
CUST01489,Mason,Jackson,mason.jackson58@example.com,2025-09-23,Email,,Miami,United States
CUST01490,Mia,Johnson,mia.johnson13@example.com,2025-08-27,Google Ads,,San Francisco,United States
CUST01491,Benjamin,Sanchez,benjamin.sanchez84@example.com,2024-01-28,Organic,,San Francisco,United States
CUST01492,Charlotte,Brown,charlotte.brown64@example.com,2024-12-19,Referral,,Seattle,United States
CUST01493,Benjamin,Johnson,benjamin.johnson94@example.com,2024-09-07,Google Ads,,Miami,United States
CUST01494,Evelyn,Williams,evelyn.williams98@example.com,2024-03-08,Organic,,Los Angeles,United States
CUST01495,Mia,Garcia,mia.garcia12@example.com,2025-07-05,Meta Ads,,Boston,United States
CUST01496,Henry,Ramirez,henry.ramirez64@example.com,2025-08-04,Meta Ads,,Seattle,United States
CUST01497,Isabella,Smith,isabella.smith99@example.com,2025-04-25,Email,,San Francisco,United States
CUST01498,Charlotte,Jackson,charlotte.jackson59@example.com,2024-11-26,Email,,Boston,United States
CUST01499,Noah,Thompson,noah.thompson96@example.com,2024-07-29,Meta Ads,,Austin,United States
CUST01500,Michael,Harris,michael.harris95@example.com,2024-12-13,Google Ads,,Miami,United States
