customer_id,first_name,last_name,email,signup_date,acquisition_channel,customer_segment,city,country,first_purchase_date,last_purchase_date,frequency,gross_monetary,total_refunded,net_monetary,total_quantity,returns_count,recency,return_rate,tenure_days
CUST00490,Charlotte,Robinson,charlotte.robinson40@example.com,2025-07-19,Meta Ads,,Miami,United States,2025-09-21,2026-06-17,7,940.73,135.16,805.5699999999999,10,1,14.0,0.14285714285714285,347
CUST00491,Charlotte,Anderson,charlotte.anderson78@example.com,2025-10-26,Meta Ads,,Miami,United States,2025-11-22,2025-11-22,1,126.74,0.0,126.74,2,0,221.0,0.0,248
CUST00492,Benjamin,Taylor,benjamin.taylor73@example.com,2025-04-22,Google Ads,,Boston,United States,2025-05-13,2026-04-26,6,761.8199999999999,0.0,761.8199999999999,8,0,66.0,0.0,435
CUST00493,Elizabeth,Clark,elizabeth.clark50@example.com,2024-07-27,Meta Ads,,Seattle,United States,2025-07-06,2026-06-05,4,833.97,144.31,689.66,5,2,26.0,0.5,704
CUST00494,Liam,Jackson,liam.jackson38@example.com,2026-01-29,Google Ads,,Miami,United States,2026-05-27,2026-05-28,2,355.71000000000004,0.0,355.71000000000004,5,0,34.0,0.0,153
CUST00495,Ethan,Robinson,ethan.robinson84@example.com,2025-08-16,Organic,,Miami,United States,2026-02-19,2026-04-29,3,208.5,0.0,208.5,4,0,63.0,0.0,319
CUST00496,Ava,Miller,ava.miller52@example.com,2024-08-23,Meta Ads,,Houston,United States,2024-10-07,2026-06-23,16,2788.7999999999997,968.5400000000001,1820.26,29,5,8.0,0.3125,677
CUST00497,Mason,Moore,mason.moore93@example.com,2025-12-02,Meta Ads,,Boston,United States,2026-01-31,2026-06-06,5,717.99,0.0,717.99,7,0,25.0,0.0,211
CUST00498,Jacob,Lee,jacob.lee72@example.com,2025-04-16,Google Ads,,San Francisco,United States,2025-05-25,2025-06-11,2,191.82999999999998,180.64,11.19,3,1,385.0,0.5,441
CUST00499,Oliver,Jones,oliver.jones79@example.com,2025-05-15,Google Ads,,Austin,United States,2025-09-02,2026-05-19,3,1199.48,966.09,233.39000000000001,6,1,43.0,0.3333333333333333,412
CUST00500,Abigail,Johnson,abigail.johnson77@example.com,2024-02-04,Organic,,Los Angeles,United States,2024-11-28,2025-06-12,3,159.97,0.0,159.97,5,0,384.0,0.0,878
CUST00501,Sofia,Perez,sofia.perez16@example.com,2026-02-21,Google Ads,,Chicago,United States,2026-03-19,2026-06-29,4,191.64999999999998,11.33,180.32,4,1,2.0,0.25,130
CUST00502,Sofia,Lee,sofia.lee39@example.com,2024-03-10,Organic,,New York,United States,2024-05-19,2026-04-04,5,946.48,0.0,946.48,9,0,88.0,0.0,843
CUST00503,Sophia,Taylor,sophia.taylor68@example.com,2025-01-17,Google Ads,,Denver,United States,2025-09-19,2025-09-19,1,324.4,0.0,324.4,2,0,285.0,0.0,530
CUST00504,Logan,Thomas,logan.thomas94@example.com,2025-05-14,Google Ads,,Austin,United States,2025-06-24,2026-05-25,4,499.97,226.8,273.17,6,2,37.0,0.5,413
CUST00505,Ethan,Wilson,ethan.wilson11@example.com,2024-01-18,Meta Ads,,Miami,United States,2024-08-18,2025-09-13,8,1258.26,230.11,1028.15,11,2,291.0,0.25,895
CUST00506,Ethan,Martinez,ethan.martinez12@example.com,2025-05-29,Organic,,Seattle,United States,2025-10-24,2026-05-08,4,812.49,0.0,812.49,8,0,54.0,0.0,398
CUST00507,Michael,Robinson,michael.robinson32@example.com,2024-04-19,Referral,,Austin,United States,2024-05-23,2026-06-13,3,584.24,133.7,450.54,4,1,18.0,0.3333333333333333,803
CUST00508,Ava,Davis,ava.davis34@example.com,2025-09-26,Meta Ads,,San Francisco,United States,2026-06-29,2026-06-29,1,17.68,0.0,17.68,1,0,2.0,0.0,278
CUST00509,Isabella,Sanchez,isabella.sanchez60@example.com,2024-03-21,Meta Ads,,Seattle,United States,2024-04-13,2025-04-13,3,800.41,0.0,800.41,5,0,444.0,0.0,832
CUST00510,Amelia,Jackson,amelia.jackson41@example.com,2025-12-14,Google Ads,,Los Angeles,United States,2026-02-19,2026-02-19,1,254.43,0.0,254.43,1,0,132.0,0.0,199
CUST00511,Abigail,Ramirez,abigail.ramirez93@example.com,2026-02-16,Google Ads,,Seattle,United States,2026-02-18,2026-06-29,7,678.92,47.08,631.84,12,1,2.0,0.14285714285714285,135
CUST00512,Charlotte,Gonzalez,charlotte.gonzalez80@example.com,2025-05-02,Google Ads,,New York,United States,2025-05-06,2025-12-06,4,346.32,0.0,346.32,4,0,207.0,0.0,425
CUST00513,Emily,Garcia,emily.garcia20@example.com,2025-05-26,Organic,,San Francisco,United States,2026-04-23,2026-04-23,1,117.54,0.0,117.54,2,0,69.0,0.0,401
CUST00514,Evelyn,Ramirez,evelyn.ramirez22@example.com,2025-06-24,Referral,,Houston,United States,2025-07-22,2026-06-28,7,351.98,31.61,320.37,8,1,3.0,0.14285714285714285,372
CUST00515,Sophia,Lewis,sophia.lewis98@example.com,2025-08-03,Meta Ads,,New York,United States,2025-08-12,2026-06-06,10,1340.1200000000001,298.71,1041.41,14,2,25.0,0.2,332
CUST00516,Logan,Williams,logan.williams97@example.com,2024-10-14,Organic,,Denver,United States,2024-12-13,2026-02-03,5,679.24,0.0,679.24,5,0,148.0,0.0,625
CUST00517,Henry,Johnson,henry.johnson32@example.com,2024-11-18,Google Ads,,Houston,United States,2025-05-04,2026-03-09,6,502.15999999999997,134.14,368.02,7,1,114.0,0.16666666666666666,590
CUST00518,Evelyn,Jones,evelyn.jones60@example.com,2024-03-19,Google Ads,,Denver,United States,2025-10-11,2026-02-27,2,134.84,0.0,134.84,4,0,124.0,0.0,834
CUST00519,Elijah,Jackson,elijah.jackson59@example.com,2025-11-24,Organic,,San Francisco,United States,2026-01-08,2026-06-28,2,113.08,0.0,113.08,2,0,3.0,0.0,219
CUST00520,Charlotte,Harris,charlotte.harris27@example.com,2026-03-20,Referral,,Los Angeles,United States,2026-05-21,2026-05-21,1,58.87,0.0,58.87,1,0,41.0,0.0,103
CUST00521,Harper,White,harper.white54@example.com,2024-02-24,Google Ads,,Houston,United States,2025-10-23,2025-11-20,2,136.62,0.0,136.62,2,0,223.0,0.0,858
CUST00522,Sofia,Williams,sofia.williams53@example.com,2025-09-11,Organic,,Denver,United States,2026-02-16,2026-02-16,1,879.42,0.0,879.42,3,0,135.0,0.0,293
CUST00523,Charlotte,Harris,charlotte.harris51@example.com,2024-01-31,Email,,Boston,United States,2024-06-03,2026-04-26,6,643.44,69.71,573.73,9,1,66.0,0.16666666666666666,882
CUST00524,Mason,Davis,mason.davis55@example.com,2025-07-20,Referral,,Seattle,United States,2025-08-08,2026-06-21,23,3340.31,730.11,2610.2,32,5,10.0,0.21739130434782608,346
CUST00525,Oliver,Perez,oliver.perez84@example.com,2025-11-07,Meta Ads,,Denver,United States,2026-04-24,2026-04-24,1,230.19,0.0,230.19,1,0,68.0,0.0,236
CUST00526,James,Sanchez,james.sanchez41@example.com,2025-12-31,Google Ads,,Miami,United States,2026-01-03,2026-04-20,7,659.77,0.0,659.77,10,0,72.0,0.0,182
CUST00527,Ava,Gonzalez,ava.gonzalez91@example.com,2024-06-06,Organic,,San Francisco,United States,2024-07-22,2026-06-27,28,4727.27,207.22,4520.05,40,2,4.0,0.07142857142857142,755
CUST00528,Benjamin,Brown,benjamin.brown21@example.com,2024-01-06,Referral,,Boston,United States,2024-04-18,2025-10-23,3,530.8000000000001,428.71000000000004,102.09,4,2,251.0,0.6666666666666666,907
CUST00529,Benjamin,Harris,benjamin.harris44@example.com,2024-04-14,Google Ads,,Chicago,United States,2024-07-24,2026-04-25,11,2146.04,0.0,2146.04,17,0,67.0,0.0,808
CUST00530,Lucas,Anderson,lucas.anderson81@example.com,2025-07-22,Meta Ads,,Los Angeles,United States,2025-09-19,2025-09-19,1,71.57,0.0,71.57,1,0,285.0,0.0,344
CUST00531,Emma,Williams,emma.williams55@example.com,2025-07-21,Google Ads,,Denver,United States,2025-10-04,2025-11-22,3,318.96,0.0,318.96,5,0,221.0,0.0,345
CUST00532,Michael,Hernandez,michael.hernandez59@example.com,2024-01-13,Google Ads,,Seattle,United States,2025-10-03,2025-10-03,1,177.44,0.0,177.44,2,0,271.0,0.0,900
CUST00533,Elizabeth,Williams,elizabeth.williams81@example.com,2024-09-05,Email,,Chicago,United States,2024-11-20,2026-03-14,6,855.3,145.9,709.4,9,1,109.0,0.16666666666666666,664
CUST00534,Henry,Gonzalez,henry.gonzalez31@example.com,2024-05-22,Google Ads,,Miami,United States,2024-12-08,2026-05-30,10,1095.25,172.62,922.63,11,2,32.0,0.2,770
CUST00535,Mason,Jones,mason.jones18@example.com,2024-06-20,Meta Ads,,Seattle,United States,2025-12-22,2025-12-22,1,138.28,0.0,138.28,2,0,191.0,0.0,741
CUST00536,James,Thomas,james.thomas19@example.com,2025-01-04,Google Ads,,Houston,United States,2025-11-29,2025-11-29,1,67.43,67.43,0.0,1,1,214.0,1.0,543
CUST00537,Jacob,Lee,jacob.lee73@example.com,2025-08-31,Email,,Boston,United States,2025-12-13,2025-12-13,1,278.38,0.0,278.38,4,0,200.0,0.0,304
CUST00538,Noah,Jones,noah.jones48@example.com,2024-01-07,Referral,,San Francisco,United States,2025-03-14,2026-05-16,5,587.51,470.99,116.52000000000001,6,2,46.0,0.4,906
CUST00539,Sofia,Martin,sofia.martin58@example.com,2024-12-03,Meta Ads,,Seattle,United States,2025-04-07,2025-06-20,2,532.83,0.0,532.83,3,0,376.0,0.0,575
CUST00540,Sofia,Clark,sofia.clark93@example.com,2025-08-31,Google Ads,,San Francisco,United States,2026-02-03,2026-05-12,2,149.9,48.92,100.98,2,1,50.0,0.5,304
CUST00541,Alexander,Thompson,alexander.thompson35@example.com,2025-05-05,Meta Ads,,Seattle,United States,2025-05-25,2025-08-26,3,345.03,0.0,345.03,4,0,309.0,0.0,422
CUST00542,Mia,Martinez,mia.martinez98@example.com,2025-10-10,Meta Ads,,Denver,United States,2026-01-10,2026-01-10,1,100.38,0.0,100.38,1,0,172.0,0.0,264
CUST00543,Michael,Davis,michael.davis51@example.com,2025-01-20,Google Ads,,Seattle,United States,2025-02-07,2026-05-13,10,865.1500000000001,23.33,841.82,13,1,49.0,0.1,527
CUST00544,Benjamin,Brown,benjamin.brown82@example.com,2024-07-23,Email,,Austin,United States,2025-03-22,2026-03-16,4,687.8199999999999,0.0,687.8199999999999,4,0,107.0,0.0,708
CUST00545,Oliver,Perez,oliver.perez80@example.com,2024-01-28,Referral,,Boston,United States,2024-10-09,2024-10-09,1,278.69,0.0,278.69,1,0,630.0,0.0,885
CUST00546,Emily,Miller,emily.miller66@example.com,2026-03-27,Google Ads,,Los Angeles,United States,2026-04-02,2026-06-25,6,910.22,527.58,382.64,10,3,6.0,0.5,96
CUST00547,Sofia,Ramirez,sofia.ramirez62@example.com,2025-11-20,Meta Ads,,Miami,United States,2026-01-19,2026-02-08,2,258.43,0.0,258.43,3,0,143.0,0.0,223
CUST00548,Elijah,Rodriguez,elijah.rodriguez94@example.com,2024-06-06,Organic,,Seattle,United States,2024-07-13,2026-05-18,6,1043.1799999999998,170.15,873.03,9,2,44.0,0.3333333333333333,755
CUST00549,Olivia,Anderson,olivia.anderson86@example.com,2025-05-05,Email,,Austin,United States,2026-03-11,2026-06-19,3,756.6,0.0,756.6,6,0,12.0,0.0,422
CUST00550,Harper,Robinson,harper.robinson98@example.com,2025-03-04,Meta Ads,,San Francisco,United States,2025-09-25,2025-09-25,1,82.52,0.0,82.52,1,0,279.0,0.0,484
CUST00551,Emily,Lewis,emily.lewis78@example.com,2025-08-31,Email,,Los Angeles,United States,2025-10-25,2025-10-25,1,23.47,0.0,23.47,1,0,249.0,0.0,304
CUST00552,Noah,Harris,noah.harris41@example.com,2025-11-04,Email,,Chicago,United States,2025-11-22,2026-06-25,11,2657.92,617.51,2040.41,18,2,6.0,0.18181818181818182,239
CUST00553,Abigail,Martin,abigail.martin15@example.com,2025-07-30,Referral,,Seattle,United States,2025-08-30,2026-06-05,12,1101.02,411.54999999999995,689.47,16,4,26.0,0.3333333333333333,336
CUST00554,Elizabeth,Hernandez,elizabeth.hernandez65@example.com,2024-04-18,Google Ads,,Miami,United States,2024-10-14,2024-10-14,1,86.26,0.0,86.26,1,0,625.0,0.0,804
CUST00555,Elijah,Taylor,elijah.taylor76@example.com,2025-07-25,Email,,Denver,United States,2026-06-24,2026-06-29,2,501.48,0.0,501.48,2,0,2.0,0.0,341
CUST00556,Elijah,Anderson,elijah.anderson57@example.com,2025-02-04,Meta Ads,,Denver,United States,2025-04-02,2026-03-25,9,1057.0,0.0,1057.0,11,0,98.0,0.0,512
CUST00557,Emily,Taylor,emily.taylor29@example.com,2024-12-19,Referral,,Boston,United States,2025-09-01,2026-06-19,5,757.98,0.0,757.98,9,0,12.0,0.0,559
CUST00558,Noah,Martinez,noah.martinez63@example.com,2024-03-28,Google Ads,,Chicago,United States,2025-12-11,2026-04-13,2,513.11,375.66,137.45,3,1,79.0,0.5,825
CUST00559,Benjamin,Martinez,benjamin.martinez53@example.com,2025-04-11,Organic,,Austin,United States,2025-05-05,2026-05-30,3,290.52,0.0,290.52,3,0,32.0,0.0,446
CUST00560,Mason,Lopez,mason.lopez70@example.com,2024-04-09,Meta Ads,,Boston,United States,2024-04-12,2024-04-12,1,450.81,0.0,450.81,3,0,810.0,0.0,813
CUST00561,Mia,Williams,mia.williams48@example.com,2024-02-15,Organic,,Los Angeles,United States,2024-03-13,2025-10-24,4,534.89,0.0,534.89,5,0,250.0,0.0,867
CUST00562,Emma,Ramirez,emma.ramirez53@example.com,2025-10-25,Google Ads,,Chicago,United States,2025-11-07,2026-06-18,5,536.29,47.89,488.4,6,1,13.0,0.2,249
CUST00563,Logan,White,logan.white41@example.com,2025-06-12,Google Ads,,Chicago,United States,2025-07-03,2026-06-07,15,2931.75,160.04,2771.71,26,1,24.0,0.06666666666666667,384
CUST00564,Mia,Moore,mia.moore64@example.com,2025-04-18,Google Ads,,Seattle,United States,2026-01-28,2026-01-28,1,80.46,0.0,80.46,1,0,154.0,0.0,439
CUST00565,Abigail,Garcia,abigail.garcia33@example.com,2025-10-17,Email,,Seattle,United States,2026-04-10,2026-04-10,1,94.55,0.0,94.55,1,0,82.0,0.0,257
CUST00566,Emma,White,emma.white88@example.com,2024-07-21,Meta Ads,,Seattle,United States,2025-01-19,2026-04-20,5,634.24,123.85,510.39,7,1,72.0,0.2,710
CUST00567,Charlotte,Smith,charlotte.smith37@example.com,2024-07-29,Google Ads,,Los Angeles,United States,2025-10-06,2026-04-29,3,264.25,109.32,154.93,3,1,63.0,0.3333333333333333,702
CUST00568,Evelyn,Brown,evelyn.brown78@example.com,2024-07-10,Meta Ads,,Houston,United States,2025-10-26,2026-06-23,2,372.94000000000005,0.0,372.94000000000005,2,0,8.0,0.0,721
CUST00569,Amelia,Brown,amelia.brown43@example.com,2025-11-17,Organic,,Austin,United States,2026-02-18,2026-06-29,3,678.25,0.0,678.25,5,0,2.0,0.0,226
CUST00570,Abigail,Hernandez,abigail.hernandez86@example.com,2025-02-01,Email,,Denver,United States,2026-02-19,2026-02-19,1,63.11,63.11,0.0,1,1,132.0,1.0,515
CUST00571,Noah,Lopez,noah.lopez55@example.com,2025-04-13,Email,,Miami,United States,2026-01-18,2026-05-14,3,293.82,146.6,147.22,4,1,48.0,0.3333333333333333,444
CUST00572,Logan,Martin,logan.martin85@example.com,2024-03-27,Email,,San Francisco,United States,2024-09-11,2024-09-11,1,119.0,0.0,119.0,1,0,658.0,0.0,826
CUST00573,Noah,Davis,noah.davis49@example.com,2024-04-29,Google Ads,,Chicago,United States,2024-09-15,2026-03-01,4,298.73,0.0,298.73,5,0,122.0,0.0,793
CUST00574,Harper,Gonzalez,harper.gonzalez63@example.com,2025-09-02,Google Ads,,Seattle,United States,2025-09-19,2026-06-15,13,2682.67,1153.95,1528.72,19,4,16.0,0.3076923076923077,302
CUST00575,Lucas,Garcia,lucas.garcia72@example.com,2025-10-12,Meta Ads,,Chicago,United States,2025-10-16,2026-06-22,5,1040.16,0.0,1040.16,7,0,9.0,0.0,262
CUST00576,Ethan,Garcia,ethan.garcia72@example.com,2024-10-22,Google Ads,,San Francisco,United States,2025-04-09,2026-05-19,10,1010.39,96.04,914.35,13,1,43.0,0.1,617
CUST00577,Sofia,Anderson,sofia.anderson89@example.com,2024-02-24,Organic,,New York,United States,2024-12-07,2024-12-07,1,257.72,0.0,257.72,2,0,571.0,0.0,858
CUST00578,Mason,Jones,mason.jones34@example.com,2025-01-28,Referral,,Austin,United States,2025-06-30,2025-06-30,1,103.41,0.0,103.41,3,0,366.0,0.0,519
CUST00579,Abigail,Thomas,abigail.thomas62@example.com,2025-12-02,Meta Ads,,Boston,United States,2026-01-24,2026-06-25,7,716.19,0.0,716.19,9,0,6.0,0.0,211
CUST00580,Mason,Garcia,mason.garcia20@example.com,2025-08-01,Google Ads,,Houston,United States,2025-10-06,2026-04-01,5,444.22,0.0,444.22,7,0,91.0,0.0,334
CUST00581,James,Johnson,james.johnson45@example.com,2024-08-18,Meta Ads,,Chicago,United States,2024-11-02,2025-11-20,5,1101.44,170.25,931.19,10,1,223.0,0.2,682
CUST00582,Elizabeth,Anderson,elizabeth.anderson82@example.com,2026-01-30,Organic,,Boston,United States,2026-02-08,2026-06-13,4,707.39,0.0,707.39,6,0,18.0,0.0,152
CUST00583,Ethan,Taylor,ethan.taylor24@example.com,2025-08-09,Google Ads,,Austin,United States,2025-12-10,2025-12-10,1,601.48,0.0,601.48,4,0,203.0,0.0,326
CUST00584,Sofia,Lopez,sofia.lopez79@example.com,2026-02-13,Google Ads,,Boston,United States,2026-03-15,2026-05-11,3,279.04,0.0,279.04,5,0,51.0,0.0,138
CUST00585,Ethan,Miller,ethan.miller64@example.com,2024-04-14,Organic,,Houston,United States,2025-04-18,2025-04-18,1,96.12,96.12,0.0,1,1,439.0,1.0,808
CUST00586,James,Ramirez,james.ramirez14@example.com,2025-04-05,Google Ads,,Los Angeles,United States,2025-04-09,2026-06-04,5,1102.1799999999998,467.28,634.9,10,1,27.0,0.2,452
CUST00587,Amelia,Ramirez,amelia.ramirez25@example.com,2026-03-05,Organic,,Houston,United States,2026-03-18,2026-03-18,1,362.88,0.0,362.88,4,0,105.0,0.0,118
CUST00588,Michael,White,michael.white85@example.com,2025-12-06,Meta Ads,,Denver,United States,2026-01-08,2026-01-08,1,34.17,0.0,34.17,1,0,174.0,0.0,207
CUST00589,Abigail,Wilson,abigail.wilson31@example.com,2025-09-22,Google Ads,,Houston,United States,2025-09-27,2026-05-06,8,816.89,64.89,752.0,13,1,56.0,0.125,282
CUST00590,Sofia,Miller,sofia.miller17@example.com,2025-08-06,Meta Ads,,Miami,United States,2025-08-23,2025-12-12,3,91.26,0.0,91.26,4,0,201.0,0.0,329
CUST00591,Alexander,Moore,alexander.moore31@example.com,2024-11-27,Referral,,Miami,United States,2024-12-13,2026-06-03,5,530.4,0.0,530.4,5,0,28.0,0.0,581
CUST00592,James,Jackson,james.jackson44@example.com,2025-06-10,Referral,,Los Angeles,United States,2025-06-21,2026-05-31,18,2647.36,819.1500000000001,1828.21,26,3,31.0,0.16666666666666666,386
CUST00593,Ava,Harris,ava.harris62@example.com,2024-03-01,Referral,,Chicago,United States,2024-05-29,2025-09-18,5,673.84,127.12,546.72,7,1,286.0,0.2,852
CUST00594,Emily,Ramirez,emily.ramirez26@example.com,2024-09-12,Google Ads,,San Francisco,United States,2024-09-17,2026-02-10,5,487.89000000000004,0.0,487.89000000000004,5,0,141.0,0.0,657
CUST00595,Sofia,Davis,sofia.davis96@example.com,2025-02-06,Meta Ads,,Denver,United States,2026-04-14,2026-04-14,1,198.42,198.42,0.0,2,1,78.0,1.0,510
CUST00596,Abigail,Rodriguez,abigail.rodriguez90@example.com,2025-02-28,Meta Ads,,Los Angeles,United States,2026-05-11,2026-05-11,1,82.23,0.0,82.23,1,0,51.0,0.0,488
CUST00597,Abigail,Sanchez,abigail.sanchez21@example.com,2025-02-16,Meta Ads,,Miami,United States,2025-11-20,2026-06-24,2,297.41,0.0,297.41,4,0,7.0,0.0,500
CUST00598,Emily,Robinson,emily.robinson57@example.com,2025-04-10,Referral,,San Francisco,United States,2025-08-01,2026-06-10,5,494.37,62.22,432.15,5,1,21.0,0.2,447
CUST00599,Evelyn,Smith,evelyn.smith21@example.com,2026-01-18,Referral,,San Francisco,United States,2026-02-05,2026-06-09,9,1581.96,0.0,1581.96,15,0,22.0,0.0,164
CUST00600,Daniel,Williams,daniel.williams78@example.com,2025-02-11,Google Ads,,Seattle,United States,2025-04-04,2026-03-15,3,546.48,0.0,546.48,5,0,108.0,0.0,505
CUST00601,Sofia,Miller,sofia.miller73@example.com,2024-10-01,Meta Ads,,Miami,United States,2024-11-05,2026-02-26,6,1104.07,0.0,1104.07,8,0,125.0,0.0,638
CUST00602,Mia,Moore,mia.moore83@example.com,2024-05-13,Email,,Boston,United States,2024-08-07,2026-06-28,9,680.66,35.26,645.4,9,1,3.0,0.1111111111111111,779
CUST00603,Michael,Hernandez,michael.hernandez97@example.com,2026-02-19,Google Ads,,Los Angeles,United States,2026-02-26,2026-06-30,14,1777.18,423.74,1353.44,20,2,1.0,0.14285714285714285,132
CUST00604,Abigail,Sanchez,abigail.sanchez68@example.com,2024-01-17,Google Ads,,Chicago,United States,2024-03-27,2026-04-10,8,926.46,114.82,811.64,10,1,82.0,0.125,896
CUST00605,Amelia,Anderson,amelia.anderson10@example.com,2025-03-14,Google Ads,,Chicago,United States,2025-08-19,2025-12-23,3,249.96,0.0,249.96,3,0,190.0,0.0,474
CUST00606,Avery,Lee,avery.lee48@example.com,2024-06-11,Organic,,Miami,United States,2024-11-26,2025-12-31,4,633.97,0.0,633.97,9,0,182.0,0.0,750
CUST00607,Olivia,Lee,olivia.lee56@example.com,2024-09-13,Google Ads,,Chicago,United States,2024-12-15,2026-04-11,6,733.1,0.0,733.1,6,0,81.0,0.0,656
CUST00608,Liam,Gonzalez,liam.gonzalez90@example.com,2024-11-08,Organic,,Houston,United States,2026-05-30,2026-05-30,1,260.91,0.0,260.91,3,0,32.0,0.0,600
CUST00609,Lucas,Lee,lucas.lee21@example.com,2025-12-21,Google Ads,,Houston,United States,2025-12-24,2025-12-24,1,134.5,134.5,0.0,2,1,189.0,1.0,192
CUST00610,Mason,Williams,mason.williams26@example.com,2025-08-30,Google Ads,,Boston,United States,2025-12-09,2026-03-29,2,251.29,0.0,251.29,2,0,94.0,0.0,305
CUST00611,Emma,Smith,emma.smith99@example.com,2024-12-17,Organic,,Seattle,United States,2025-03-18,2026-04-23,4,342.12,0.0,342.12,4,0,69.0,0.0,561
CUST00612,Emily,Jones,emily.jones71@example.com,2024-03-13,Google Ads,,Los Angeles,United States,2025-07-04,2026-05-08,3,293.21000000000004,110.48,182.73000000000002,5,1,54.0,0.3333333333333333,840
CUST00613,Jacob,Sanchez,jacob.sanchez23@example.com,2024-04-15,Meta Ads,,Miami,United States,2024-10-31,2026-03-29,6,1155.99,88.89,1067.1,8,1,94.0,0.16666666666666666,807
CUST00614,Ava,Gonzalez,ava.gonzalez27@example.com,2025-10-18,Referral,,Chicago,United States,2025-10-21,2026-06-21,7,2263.34,0.0,2263.34,15,0,10.0,0.0,256
CUST00615,Olivia,Taylor,olivia.taylor82@example.com,2024-01-09,Email,,Chicago,United States,2024-03-03,2026-03-20,9,751.98,77.25,674.73,12,1,103.0,0.1111111111111111,904
CUST00616,Amelia,Lopez,amelia.lopez37@example.com,2025-10-05,Organic,,Seattle,United States,2025-10-09,2026-06-20,8,1784.76,608.23,1176.53,14,3,11.0,0.375,269
CUST00617,Alexander,Perez,alexander.perez66@example.com,2024-08-10,Google Ads,,Los Angeles,United States,2024-10-04,2026-05-11,5,943.76,226.73,717.03,5,1,51.0,0.2,690
